ID_PERSON,AS_ACTOR,AS_COMPOSER,AS_DIRECTOR,PERSON_NAME
nm0045566,,,,O. Bachurina
nm0045567,tt0105673|tt0165942|tt0171869|tt0361662|tt1806996|tt2802154,,,Sergey Bachurskiy
nm0045569,tt0049653|tt0053751|tt0055870,,,Michael Bachus
nm0045570,,,,Alexander Bachvarov
nm0045571,tt0170721,,,Vasil Bachvarov
nm0045572,,,,Svoboda Bachvarova
nm0045573,,,,Delphine Bachy
nm0045574,,,,Dominic Bachy
nm0045575,,,,Laura Bachynski
nm0045576,,,,Clayton Bachynsky
nm0045577,tt0125995,,,Michael Baci
nm0045578,,,,Arun Bacia
nm0045579,tt0100097,,,Oriana Baciardi
nm0045580,,,,Ryszard Bacciarelli
nm0045581,,,,Franka Bacic
nm0045582,,,,Ivan Bacic
nm0045583,,,,Ljubisa Bacic
nm0045584,tt0155716|tt0250485|tt0308208|tt0328868|tt0338963|tt0339789|tt0384908|tt0416654|tt0483361|tt0488630|tt0760157|tt0872243|tt0945580|tt11686346|tt1331329|tt13381368|tt1458915|tt1737795|tt17506016|tt1813609|tt1866281|tt1939686|tt21603520|tt2193456|tt2336846|tt2478442|tt2569236|tt3387560|tt3660956|tt3918546|tt4048628|tt4061010|tt4289566|tt4460190|tt4658324|tt4698718|tt5135532|tt5420116|tt5439464|tt5595364|tt5616176|tt5672502|tt5916786|tt5974406|tt6288876|tt6506276|tt6516590|tt6948128|tt7197596|tt7235014|tt7235362|tt7235496|tt7696976|tt8045978|tt8080578|tt8594624|tt8750664|tt9087578|tt9760202,,tt6079100,Steve Bacic
nm0045585,tt0057179|tt0062650|tt0076893|tt0181724|tt0396921,,,Vladimir Bacic
nm0045587,,,,Zoran Bacic
nm0045588,,,,Lauren Bacich
nm0045589,,,,Marco Bacich
nm0045590,,,,Mike Bacich
nm0045591,tt0070508,,,Gaspar Bacigalupi
nm0045592,tt0035777|tt0040740,,,Louis Bacigalupi
nm0045593,,,,Robert Bacigalupi
nm0045594,,,,Tony Bacigalupi
nm0045595,,,,Chela Bacigalupo
nm0045596,,,,Boris Bacik
nm0045597,,,,Tiberiu Bacila
nm0045598,,,,Joe Bacile
nm0045599,,,,Todd Bacile
nm0045600,,,,Chuck Bacino
nm0045601,tt2160181,,,Joe Bacino
nm0045602,,,,Mark Bacino
nm0045603,tt0068379,,,Charlie Bacis
nm0045604,,,,Aurelia Baciu
nm0045605,,,,Gabriela Baciu
nm0045606,tt0131456,,,Horia Baciu
nm0045607,,,,Amanda Back
nm0045608,,,,Barbara Back
nm0045609,,,,Francis Back
nm0045610,,,tt0093488|tt0107574,Frï¿½ï¿½dï¿½ï¿½
nm0045611,,,,Greg Back
nm0045612,,,,Gustav Back
nm0045613,,,,Helene Back
nm0045614,tt0063757|tt0065169|tt0066556,,,Ingrid Back
nm0045616,,,,Ivor Back
nm0045617,,,,Karen Back
nm0045618,,,,Katherine Back
nm0045619,,,,Megan Back
nm0045620,tt0117771,,,Mia Maria Back
nm0045621,,,,Muriel Back
nm0045622,,,,Rudi Bach
nm0045623,,,tt0139822|tt0179282|tt0180725|tt0180961|tt0191661|tt0241908|tt0300153,Sylvio Back
nm0045624,,,,Wilbur Back
nm0045625,tt0110958|tt0117023|tt0197975|tt0205422|tt0242472|tt0246158|tt0422015|tt0442456|tt0903824|tt0977647|tt1094668|tt13612874|tt1521874|tt3356110|tt9266966,,,Yvon Back
nm0045626,,,,Jane Back-Patton
nm0045627,,,,Eric Backa
nm0045628,,tt0183766,,George Backahle
nm0045629,,,,Adam John Backauskas
nm0045630,,,,Michael Backauskas
nm0045631,tt0078784,,,Elisabeth 'Bettan' Backe
nm0045632,tt0056596|tt0126033|tt0214965,,,Helga Backe
nm0045633,,,,John D. Backe
nm0045634,tt0080314,,,Lars Espen Backe
nm0045635,,,,Steen Backe
nm0045636,,,,Andy Backer
nm0045637,tt0082118|tt0083929|tt0089629|tt0091541|tt0098082|tt0100688,,,Brian Backer
nm0045638,,,,Dean Backer
nm0045639,,,,Franklyn E. Backer
nm0045640,,,,Hans Henrik Sartz Backer
nm0045641,,,,Kristiane Backer
nm0045642,,,,Leora Mohr
nm0045643,,,,Melanie Backer
nm0045644,,,,P.A. Backer
nm0045645,,,,Thomas E. Backer
nm0045646,tt0042414,,,Zivia Backer
nm0045647,,,,Brandi Backer-Robertson
nm0045648,,,,Sylvain Backerlandt
nm0045649,,,,Joep Backers
nm0045650,,,,Sonia Backers
nm0045651,tt0486675,,,Alice Backes
nm0045652,,,,Carlo Backes
nm0045653,tt0260237,,,Constanze Backes
nm0045654,,,,Francis Backes
nm0045655,,,,Glenn Backes
nm0045656,tt0124196|tt0186302,,,Gï¿½ï¿½nter Ba
nm0045657,,,,Janelle Backes
nm0045658,,,,Janet Rockenbach Backes
nm0045659,,,,Joe Backes
nm0045660,,,,Michael Backes
nm0045661,tt0103281|tt0255321|tt0387502|tt4729896|tt9564448,,,Claire Hackett
nm0045662,tt0081001,,,Paul Backewich
nm0045663,,,tt0056362|tt0056831|tt0058941|tt0059901,Helmuth M. Backhaus
nm0045665,tt0183076,,,Sascha Backhaus
nm0045666,tt0081020|tt0096368,,,Birthe Backhausen
nm0045667,,tt0164756,,Thor Backhausen
nm0045668,tt0102797|tt0212959|tt0395481|tt0420181|tt3592750,,,Carolyn Backhouse
nm0045669,,,,Chris Backhouse
nm0045670,,,,Nanette Backhouse
nm0045671,,,,Ros Backhouse
nm0045672,,,,Rosalind Backhouse
nm0045673,,,,Scott Backhouse
nm0045674,,,,Tony Backhouse
nm0045675,tt0173568,tt0173568,,Des Brady
nm0045676,,,,Sï¿½ï¿½rgio Backl
nm0045677,,,,Marshall Backlar
nm0045678,,,,David Backler
nm0045679,tt0041245,,,Helen Backlin
nm0045680,tt0037805|tt0038278|tt0038897|tt0038983|tt0039359|tt0041375|tt0044979|tt0056495|tt0067951,,,Ingrid Backlin
nm0045681,tt0073195|tt0404082,,,Susan Backlinie
nm0045682,,,,Bob Backlund
nm0045683,,,,Hans Backlund
nm0045684,,,,Mette Backlund
nm0045685,,,,Nicholas Backlund
nm0045686,,,,Sonja Backlund
nm0045687,tt0195855,,,Thomas Backlund
nm0045688,,,,Anna Backman
nm0045689,tt0133144|tt0137897,,,Asta Backman
nm0045691,,,,Constance Backman
nm0045692,tt0102823|tt0170624|tt0173235|tt0236955|tt0269185,,,Edda Heidrï¿½ï¿½n Bac
nm0045693,,,,Eric Backman
nm0045694,tt0047166|tt0050503,,,Fritz-Hugo Backman
nm0045695,,,,George Backman
nm0045696,,,,Henrik Backman
nm0045697,tt0086897,,,Ida-Lotta Backman
nm0045698,tt0176953|tt6510954,,,Jimmy Backman
nm0045699,,,,John Backman
nm0045700,,,,Kari Backman
nm0045701,,,,Lena Backman
nm0045702,,,,Lucien Backman
nm0045703,tt0096876,,,Marion Backman
nm0045704,,,,Martti Backman
nm0045705,tt0024740|tt0047166|tt0126006,,,Mia Backman
nm0045706,,,,Mï¿½ï¿½rten Bac
nm0045707,,,,Peter Backman
nm0045708,,,,Petteri Backman
nm0045709,,,,Ragnar Backman
nm0045710,,,,Viveka Backman
nm0045711,,,,Zara Backman
nm0045712,tt0095346|tt0456461,,,Helga Bachmann
nm0045713,,,,Arthur Backner
nm0045714,tt0005642,,,Constance Backner
nm0045715,,,,Susanne Backner
nm0045717,tt0844301,,,Marjan Backo
nm0045718,,,,Slavica Backovic
nm0045719,,,,Susan Backs
nm0045720,,,,Ken Backshall
nm0045721,,,,Peter Backshall
nm0045722,,,,Anders Backskog
nm0045723,,,,Lars-Erik Backskog
nm0045724,,,,Alan Backstrom
nm0045725,,,,Charles Backstrom
nm0045726,,,,Ann Backstrï¿½
nm0045727,,,,Tomas Backstrï¿½
nm0045728,,,,Alice Backus
nm0045729,,,,Anthony Backus
nm0045730,,,,Barry Backus
nm0045731,,,,Frank Backus
nm0045732,,,,Frederick S. Backus
nm0045733,tt0012584|tt0014027,,,George Backus
nm0045734,,,,George Backus
nm0045735,tt0033615|tt0034276|tt0039873|tt0041968|tt0042749|tt0043291|tt0043390|tt0043787,,,Georgia Backus
nm0045736,tt0055574|tt0055888|tt0055931|tt0056305|tt0056638|tt0057625|tt0058197|tt0058308,,,Gus Backus
nm0045737,tt0052897|tt0067380,,,Henny Backus
nm0045738,,,,Julian Backus
nm0045739,,,,Karl Backus
nm0045740,tt0026080|tt0029544,,,Lionel Backus
nm0045741,tt0068457|tt0088398|tt0262010|tt0301078,,,Richard Backus
nm0045742,,,,Robert Backus
nm0045743,,,,Sean B. Backus
nm0045744,tt0228196,,,Sherman Backus
nm0045745,tt4386918,,,Steve Backus
nm0045746,,,,Tom Backus
nm0045747,,,,Dayna Louise Backwell
nm0045748,,,,Horst Backwinkl
nm0045749,,,,Hans Backwitz
nm0045750,,,,Ruud Backx
nm0045751,tt0058321|tt0062707|tt0064069|tt0068329|tt0068349|tt0069111|tt0070023|tt0071275|tt0072641|tt0166788|tt0168201|tt0169787|tt0186531|tt0196888|tt1416722,tt0064069|tt0068349|tt0188167,,Don Backy
nm0045752,tt0065955,,,Maud Backï¿½ï
nm0045753,,,,Graham Baclagon
nm0045754,tt0018662|tt0018839|tt0018906|tt0019130|tt0019431|tt0019589|tt0019801|tt0020135|tt0020596|tt0020759|tt0021927|tt0022834|tt0022913|tt0023811|tt0035742,,,Olga Baclanova
nm0045755,,,,Katarina Baclija
nm0045756,,,,Parry Bacmante
nm0045757,,,,Nelia Bacmeister
nm0045758,tt0199372,,,Eliseo Bacolod
nm0045759,,,,Shelley Bacom
nm0045760,,,,William W. Bacon III
nm0045761,,,,Anthony Bacon
nm0045762,,,,Archie J. Bacon
nm0045763,tt0284674,,,Beaumont Bacon
nm0045764,tt0126036|tt0181299,,,Bill Bacon
nm0045765,,,,Billy Bacon
nm0045766,,,,Brian Bacon
nm0045767,,,,Brook Bacon
nm0045768,,,,Buni Bacon
nm0045769,,,,Catherine Bacon
nm0045770,,,,Chris Bacon
nm0045771,tt0035694|tt0036146|tt0036374,,,David Bacon
nm0045772,,,,David Bacon
nm0045775,,,,Deborah Bacon
nm0045776,,,,Doris Bacon
nm0045777,,,,Douglas Bacon
nm0045778,,,,Dwayne Bacon
nm0045779,tt0030628,,,Faith Bacon
nm0045780,,,,Frank Bacon
nm0045781,,,,Geoff Bacon
nm0045782,,,,Gerald F. Bacon
nm0045783,,,,Gwen Bacon
nm0045784,tt0013834|tt0016971|tt0018689|tt0018951|tt0019958|tt0020152|tt0020364|tt0020502|tt0020526|tt0020718|tt0021597|tt0021635|tt0021694|tt0022682|tt0022751|tt0023125|tt0023279|tt0023584|tt0023621|tt0024211|tt0024339|tt0024340|tt0024471|tt0025163|tt0025232|tt0025494|tt0026514|tt0026539|tt0026679|tt0027551|tt0027750|tt0027760|tt0028097|tt0028631|tt0028721|tt0028764|tt0029050|tt0029656|tt0029695|tt0029878|tt0029985|tt0030449|tt0030752|tt0030875|tt0031091|tt0031409|tt0031465|tt0031602|tt0031863|tt0032045|tt0032261|tt0032262|tt0032263|tt0032417|tt0032539|tt0032612|tt0032731|tt0032748|tt0033279|tt0033311|tt0033379|tt0033455|tt0033766|tt0033891|tt0033917|tt0033986|tt0034178|tt0034527|tt0034754|tt0034784|tt0034862|tt0035480|tt0035811|tt0035895|tt0036049|tt0036342|tt0036369|tt0036526|tt0036902|tt0037452|tt0037756|tt0037782|tt0037975|tt0038115|tt0038203|tt0038761|tt0038803|tt0039092|tt0039307|tt0039795|tt0040074|tt0040082|tt0040607|tt0040743|tt0041175|tt0041325|tt0041431|tt0041515|tt0041631|tt0041901|tt0042052|tt0042433|tt0043390|tt0043462|tt0043700|tt0045102|tt0045106|tt0045784|tt0045954|tt0046386|tt0046785|tt0046945|tt0047030|tt0047522|tt0047844|tt0048570|tt0049118|tt0051349|tt0249605|tt0832857,,,Irving Bacon
nm0045785,,,,J.H. Bacon
nm0045786,tt0074601|tt0075357|tt0076677,,,James Bacon
nm0045787,,,,Jean Bacon
nm0045788,,,,Jeff Bacon
nm0045789,,,,Jeffrey Bacon
nm0045791,tt2392830|tt9340916,,,Joanna Bacon
nm0045792,tt0034266,,,Joe Bacon
nm0045793,,,,John Bacon
nm0045794,,,,John S. Bacon
nm0045795,,,,Joseph Daskam Bacon
nm0045796,tt13846456|tt6530104,,,Josï¿½ï¿½phine B
nm0045797,,,,Ken Bacon
nm0045798,,,,Levi Bacon
nm0045799,,,,Lillian Bacon
nm0045800,tt0004936|tt0005074|tt0005571|tt0005812|tt0006177|tt0006414|tt0006684|tt0006689|tt0007264|tt0007507|tt0007880|tt0010733|tt0010853|tt0011230|tt0016421,,tt0016685|tt0018355|tt0018570|tt0019259|tt0019388|tt0019997|tt0020366|tt0020449|tt0021149|tt0021191|tt0021197|tt0021222|tt0021360|tt0021394|tt0021859|tt0022021|tt0022120|tt0022391|tt0022789|tt0022876|tt0022890|tt0023230|tt0023716|tt0024028|tt0024034|tt0024307|tt0024450|tt0024809|tt0025226|tt0025238|tt0025945|tt0026007|tt0026142|tt0026275|tt0026385|tt0026523|tt0026534|tt0027413|tt0027686|tt0028286|tt0028842|tt0029217|tt0029511|tt0029617|tt0029940|tt0030019|tt0030650|tt0030764|tt0031280|tt0031482|tt0031747|tt0032130|tt0032285|tt0032333|tt0032636|tt0032676|tt0033157|tt0033319|tt0033616|tt0033725|tt0033942|tt0034965|tt0035335|tt0035564|tt0035608|tt0037323|tt0037575|tt0038613|tt0039092|tt0039483|tt0040390|tt0040473|tt0040983|tt0041514|tt0041652|tt0041659|tt0042488|tt0042514|tt0042641|tt0043370|tt0043565|tt0043592|tt0045841|tt0045898|tt0046531|tt0047000|tt0047476,Lloyd Bacon
nm0045801,tt0024975|tt0047243|tt0062986|tt0140539,,,Mae Bacon
nm0045802,tt0117650|tt2458606,,,Marco Bacon
nm0045803,,,,Margaret Bacon
nm0045804,,,,Marie-Claude Bacon
nm0045805,tt0034943|tt0035945|tt0036163|tt0036635|tt0062155|tt0064734,,,Max Bacon
nm0045806,tt0161088,,,Merced Bacon
nm0045807,tt1855347,tt0092122|tt0097628|tt0100930|tt0106855|tt0114405|tt0116920|tt0148927|tt0235584|tt0236147|tt0241208|tt0284426|tt0372808|tt0388213|tt0388553|tt0443284|tt0863028|tt0985056|tt1055304|tt11193522|tt1327819|tt1461219|tt1478841|tt1500507|tt1788466|tt1798143|tt1876339|tt1931549|tt1972646|tt2111451|tt2452352|tt3889036|tt5254612|tt7879414,,Michael Bacon
nm0045808,,,,Michael Bacon
nm0045809,,,,Michael Hollander
nm0045810,,,,Michael P. Bacon
nm0045811,,,,Micky Bacon
nm0045812,,,,Neal Bacon
nm0045813,tt0758766,,,Nick Bacon
nm0045815,,,,Norman Bacon
nm0045816,tt0179225,,,Paul Bacon
nm0045817,tt0227479|tt5789976,,,Paula Bacon
nm0045818,,,,Peter Bacon
nm0045819,,,,Rebecca Bacon
nm0045820,,,,Richard Bacon
nm0045821,tt0389528,,,Rick Bacon
nm0045823,,,,Robert Bacon
nm0045824,,,,Robert J. Bacon
nm0045825,tt0033652|tt0036146|tt4487016,,,Rod Bacon
nm0045826,tt0056093|tt0060809,,,Roger Bacon
nm0045827,,,,Russell Bacon
nm0045828,tt0029602,,,Ruth Bacon
nm0045829,tt0046179,,,Shelby Bacon
nm0045830,,,,Steve Bacon
nm0045831,,,,Sybil Bacon
nm0045832,tt0089648,,,Terry Bacon
nm0045833,,,,Thomas Bacon
nm0045834,,,,Tiffany Bacon
nm0045835,,,,Tina Bacon
nm0045836,,,,Tommy Bacon
nm0045837,,,,Tony Bacon
nm0045838,,,tt2302931,Tony Bacon
nm0045839,tt0012304|tt0029923|tt0032635|tt0040555|tt0041796|tt0043456|tt0043973|tt0045469|tt0045557|tt0048217|tt0049278|tt0050325|tt0053441|tt0059837,,,Walter Bacon
nm0045840,,,,Yehuda Bacon
nm0045841,tt0045265|tt0157850|tt0159681,,,Georges Baconnet
nm0045842,,,,Georges Baconnier
nm0045843,,,,Michel Bacora
nm0045844,,,,Catherine Clinch
nm0045845,,,,Aliki Bacos
nm0045846,,,,Fred Bacos
nm0045847,,,,George Bacos
nm0045848,,,,May Bacosa
nm0045849,,,,Bacot
nm0045851,,,,Claire Bacot
nm0045852,,,,Azziza Bacote
nm0045853,,,,Rod Bacote
nm0045854,,,,Adrienne Bacou
nm0045855,tt0486961|tt15482240|tt3521334|tt4792240|tt5928676|tt7319312|tt8161166,,,Marko Bacovic
nm0045857,,,,Italia Bacovich
nm0045858,,,,Jacques Bacque
nm0045859,,,,Deborah Bacquel
nm0045860,,,,Edgar Bacquet
nm0045861,,,,Sophie Baquet
nm0045862,,,,Stï¿½ï¿½phane Ba
nm0045863,tt0101776,,,Dwight Bacquie
nm0045864,,,,Guy Bacquie
nm0045865,tt0091480,,,Gabriel Bacquier
nm0045866,tt0070014|tt0122444,,,Anne-Marie Bacquiï¿
nm0045867,tt0019127|tt0025191|tt0025471|tt0160593,,,Andrï¿½ï¿½ Bac
nm0045868,,,,Jean Bacquï¿
nm0045869,,,,Georges Bacri
nm0045870,tt0080038|tt0082471|tt0085370|tt0085619|tt0086282|tt0089103|tt0089186|tt0090095|tt0091556|tt0092025|tt0092310|tt0094405|tt0094781|tt0096026|tt0097871|tt0099200|tt0100815|tt0104435|tt0106632|tt0118015|tt0118976|tt0119828|tt0119901|tt0189916|tt0202433|tt0216787|tt0291538|tt0329584|tt0374583|tt0444418|tt1065332|tt1130982|tt1298828|tt1906347|tt2241691|tt4313614|tt4494706|tt5356292|tt5699154|tt6665904|tt6972372,,,Jean-Pierre Bacri
nm0045871,,,,Robert Bacri
nm0045872,tt0077514|tt0077969|tt0078420|tt0079658|tt0080537|tt0081117|tt0083865|tt0083872|tt0083916|tt0085688|tt0091005|tt0136743|tt0155722|tt0419782,,,Ferenc Bï¿½ï
nm0045873,tt0190117|tt0385748|tt0819945|tt1294646|tt1483019,,tt0757193|tt1921111,Zsolt Bï¿½ï
nm0045874,,,,Ildikï¿½ï¿½ B
nm0045875,,,,Margit Bï¿½ï¿
nm0045876,,,,Juliet Bacskai
nm0045877,tt14796716,,,Tï¿½ï¿½nde Bac
nm0045878,tt0031355,,,Paula Bacsï¿½ï¿
nm0045879,,,,Ilona Bacsï¿
nm0045880,,,tt0065067|tt0070156|tt0072944|tt0076623|tt0081117|tt0083180|tt0086421|tt0090697|tt0096277|tt0103025,Pï¿½ï¿½ter Ba
nm0045881,,,,Zoltï¿½ï¿½n Ba
nm0045882,,,,Alex Bactzi
nm0045884,,,,Bacucchi
nm0045885,,,,Sandu Bacula
nm0045886,tt0070620,,,Margo MacKinnon
nm0045887,tt0182378,,,Zï¿½ï¿½ Bac
nm0045888,tt0452592|tt0844894,,,Marco Bacuzzi
nm0045889,,,,Koviljka Bacvic
nm0045890,,,,Zijah Bacvic
nm0045891,tt0052071,,,Jerzy Baczek
nm0045892,,,,Randy Baczewski
nm0045893,,,,Pamela Baczuk
nm0045894,,,,Pamela Baczuk
nm0045895,tt0095320,,,Hana Baczynska
nm0045898,,,tt0067624,Walter Baczynsky
nm0045899,,,,Ruzena Bacï¿½ï¿½k
nm0045900,tt0218804,,,Suzette Bacï¿
nm0045901,tt0270487,,,Bad Azz
nm0045902,,,,Eva Bad Eagle
nm0045903,,,,Andy B. Bad
nm0045904,tt0309436,,,Alexander Bada
nm0045905,,,,Anna-Lena Bada
nm0045906,,,,Emmanuelle Bada
nm0045907,,,,Elisabeth Badacsonyi
nm0045908,,,,Larry Badagliacca
nm0045909,,,,Steven Badagliacco
nm0045910,,,,Badajoz
nm0045911,,,,Manolo Badajoz
nm0045912,tt0228992,,,Mario Badajoz
nm0045913,,,,Pepe Badajoz
nm0045915,,,,Rezza Badakhshan
nm0045916,,,,Bahram Badakshani
nm0045918,,,,Alberto Badal
nm0045919,,,,Alexander Badal
nm0045920,,,,Jean Badal
nm0045921,tt0052984|tt0057640,,,Nicole Badal
nm0045922,tt0098046|tt0112853|tt1733686,,,Tom Badal
nm0045923,,,,Fabio Badala
nm0045924,tt3072668|tt3234078|tt6462084|tt8073604,,,Peter Donald Badalamenti II
nm0045925,,,,John Badalamenti
nm0045926,,,,Sylvie Badalati
nm0045927,,,,Bill Badalato
nm0045929,,,,Chet Badalato
nm0045930,,,,T.C. Badalato
nm0045931,,,,Todd Badalato
nm0045932,,,,Ivo Badalic
nm0045933,,,,Lola Badalova
nm0045934,,,,Jana Badalovï¿
nm0045935,tt0250797|tt0313737|tt0995039,,,Joseph Badalucco Jr.
nm0045936,,,,Giuseppe Badalucco
nm0045937,tt0102432|tt0104783|tt0110413|tt0110488|tt0117577|tt0118002|tt0118727|tt0119518|tt0190590|tt0243133|tt0295469|tt0326965|tt0364914|tt0415017|tt0446016|tt1308144|tt1390404|tt1954442|tt2258345|tt2294963|tt2327319|tt3328924|tt3915566|tt5300840|tt7326168,,,Michael Badalucco
nm0045938,tt12061854,,,Nicola Badalucco
nm0045939,,,,A. Badalyan
nm0045941,,,,Bob Badami
nm0045942,,,,Laurie Badami
nm0045943,,,tt0155246,Sarvottam Badami
nm0045944,,,,Sergei Badamsky
nm0045945,,,,G. Badanashvili
nm0045946,,,,Jerome Badanes
nm0045947,,,,Begum Badar
nm0045948,,,,Jacob A. Badaracco
nm0045949,tt0106523|tt0137149|tt0192669|tt1069228|tt1528718,,,Dan Badarau
nm0045950,,,,Pascale Badard
nm0045951,,,,Mohammed Ali Badarni
nm0045952,tt0184905|tt0193750,,,Edayr Badarï¿
nm0045953,,,,Deen Badarou
nm0045954,,tt0083762|tt0104777|tt0107913|tt0119463|tt0127497|tt0179063|tt0197311,,Wally Badarou
nm0045955,,,,Amelia Badarracco
nm0045957,tt0055352,,,Antonio Badas
nm0045958,tt0088696,,,Ilana Badash
nm0045959,,,tt0088207,Randall M. Badat
nm0045960,tt0286560|tt1248882,,,Fernanda Badaue
nm0045961,,,,Vasiliy Badayev
nm0045962,,,,Shakeel Badayuni
nm0045963,,,,Jeremy Badcock
nm0045964,tt0089565,,,Brian Badcoe
nm0045965,,,,Kinga Badczynska
nm0045966,,,,Badd Catt
nm0045967,tt0021907|tt0022418|tt0024659|tt0040335|tt0057590|tt0058776|tt0166489,,,Angela Baddeley
nm0045968,tt0039220|tt0041285|tt0043140|tt0043629|tt0044008|tt0044120|tt0044515|tt0045030|tt0045178|tt0045239|tt0046766|tt0049018|tt0052944|tt0053226|tt0053806|tt0054084|tt0056099|tt0058331|tt0058708|tt0059112|tt0059253|tt0059431|tt0061333|tt0061749|tt0078924|tt0080014|tt0084649|tt0085709|tt0086430|tt0151771|tt0250682|tt0448227,,,Hermione Baddeley
nm0045969,,,,John Baddeley
nm0045970,,,,Justine Arteta
nm0045971,,,,Lester E. Badden
nm0045972,,,,Jon Badder
nm0045973,,,,Dan Baddiel
nm0045974,tt21332552|tt4264554,,,David Baddiel
nm0045975,,,,Ivor Baddiel
nm0045976,,,,Ronald Baddiley
nm0045978,,tt0094675|tt0121622,,Rauli Somerjoki
nm0045979,,,,Agnes NaDene Baddoo
nm0045980,,,,Denise Baddour
nm0045981,,,,Annette Bade
nm0045982,,,,Claudia Bade
nm0045983,,,,Colleen Bade
nm0045984,,,,Ilona Bade
nm0045985,,,,Joan Deloris Bade
nm0045986,,,,Eugï¿½ï¿½nie 
nm0045987,tt0067771,,,Tom Bade
nm0045988,,,,Alexandru Badea
nm0045989,,,,Dan Badea
nm0045990,,,,Danut Badea
nm0045991,,,,Marius Badea
nm0045992,,,,Pierre Paul Badeau
nm0045993,tt0078748,,,Bolaji Badejo
nm0045994,tt0115932|tt0306040|tt1414813,,,Thomas Badek
nm0045995,,,,Friederike Badekow
nm0045996,tt0045200|tt0046269|tt0047579|tt0049461|tt0056870|tt0056931|tt0057578|tt0060121|tt0064775|tt0065209|tt0065374|tt0069947|tt0070346|tt0075425|tt0076804|tt0077572|tt0077921|tt0078736|tt0079808|tt0081235|tt0083069,,,Alan Badel
nm0045997,,,,Anne Badel
nm0045998,,,,Manuel Badel
nm0045999,,,,Patrick Badel
nm0046000,,,,Peter Badel
nm0046001,,,tt0174202|tt0250265|tt0313313|tt15111120,Pierre Badel
nm0046002,tt0081597|tt0102555|tt0110850|tt0119723|tt0159373,,,Sarah Badel
nm0046003,tt0177022,,,Teofil Badelov
nm0046004,,tt0167132|tt0237572|tt0238380|tt0245171|tt0245891|tt0264395|tt0267626|tt0268695|tt0270688|tt0277941|tt0282718|tt0292506|tt0314786|tt0325980|tt0327554|tt0360486|tt0370032|tt0387057|tt0409182|tt0417976|tt0443559|tt0450232|tt0453556|tt0462504|tt0477071|tt0795381|tt0831280|tt0944834|tt0970452|tt1013860|tt1092634|tt1167638|tt1217637|tt1242521|tt1264904|tt1286808|tt1313139|tt1361313|tt1374990|tt1417582|tt1465487|tt1473121|tt1545759|tt1597522|tt1683876|tt1699147|tt1822239|tt1837636|tt1861375|tt1986843|tt2070597|tt2072257|tt2113587|tt2261287|tt2326574|tt3421514|tt3532850|tt4652532|tt5253294|tt6157626,,Klaus Badelt
nm0046005,,,,Arnaud Badem
nm0046006,tt0095406|tt0103176|tt0461804|tt18673234|tt20448482|tt3541704|tt5661000|tt6984304,,,Badema
nm0046007,,,tt0826749,Aysun Bademsoy
nm0046008,,,,Sabahat Bademsoy
nm0046009,tt0080178|tt0085800|tt0088295|tt0404222|tt1285130|tt1870453|tt1929284,,,Tayfun Bademsoy
nm0046010,,,,Bobby Baden
nm0046011,,,,Hans-Peter Baden
nm0046012,,,,Kia Baden
nm0046013,,,,Peter Baden
nm0046014,,,,Ray Baden
nm0046015,,,,Shawn Baden
nm0046016,,,,Sigrid Baden
nm0046017,tt0235512|tt2079597,,,Vanessa Baden
nm0046018,,,,Winne Baden
nm0046019,,,,Robert Baden-Powell
nm0046020,,,,Sue Baden-Powell
nm0046021,tt0074835|tt0151243|tt0191255,,,Nina Baden-Semper
nm0046022,,,,Ilse Badendick
nm0046023,,,,Dag Richard Badendyck
nm0046024,,,,Ramï¿½ï¿½n Bad
nm0046025,,,,Benny Badenfeldt
nm0046026,,,,Kai Badenhausen
nm0046027,tt0891519,,,Gesa Badenhorst
nm0046028,,,,Heinz Badenick
nm0046029,,,,Ruth Bader Ginsburg
nm0046030,,,,Alberto Bader
nm0046031,,,,Bill Bader
nm0046032,,,,Christine Bader
nm0046033,tt0095001|tt0095544|tt0106400|tt0111397|tt0115578|tt0151804|tt0227173|tt0268380|tt0276033|tt0305556|tt0350774|tt0372238|tt0374900|tt0385307|tt0397892|tt0398839|tt0423294|tt0424823|tt0493407|tt0496673|tt0810644|tt1073498|tt1107365|tt11703244|tt1327772|tt1666186|tt17076046|tt1822302|tt1985017|tt2369600|tt2403029|tt3449658|tt4057916|tt4940416|tt5533228|tt6521876|tt7131138|tt8586088|tt8861786,,,Diedrich Bader
nm0046034,,,,Don Bader
nm0046035,,,,Douglas Bader
nm0046036,,,,Elizabeth Bader
nm0046037,,,,Ernst Bader
nm0046038,,,,Erwin Bader
nm0046039,,,,Gï¿½ï¿½nther B
nm0046040,tt0361561,,,Hedy Bader
nm0046041,,,,Heinrich Bader
nm0046042,,,,Hilary Bader
nm0046043,tt9286670,,,John Bader
nm0046044,tt0102831,,,Jolly Bader
nm0046045,,,,Jï¿½ï¿½rï¿½ï¿½m
nm0046046,,,,Kate Bader
nm0046047,tt0216184,,,Kristian Bader
nm0046048,,,tt0174885,Kwyn Bader
nm0046049,,,,Matt Bader
nm0046050,,,,Nicolai Bader
nm0046051,,,,Penny V. Bader
nm0046052,,,,Sara Bader
nm0046053,,,,Scott Bader
nm0046054,,,,Sheila Bader
nm0046055,,,,Tanya Bader
nm0046056,,,,Terry Bader
nm0046057,,,,Tracy Bader
